entity_id,state,domain,friendly_name
update.ikea_energy_meter_7_miniboiler_2,off,update,IKEA energy meter 7 Miniboiler
update.ikea_energy_meter_3_droger_2,off,update,IKEA energy meter 3 - Droger
update.ikea_energy_meter_4_wasmachine_2,off,update,IKEA energy meter 4 Wasmachine
update.ikea_energy_meter_6_minikoelkast_2,off,update,IKEA energy meter 6 Minikoelkast
update.ikea_energy_meter_11_bureau_rolien_2,off,update,IKEA energy meter 11 Bureau Rolien
update.ikea_energy_meter_9_plafond_verwarming_2,off,update,IKEA energy meter 9 Plafond verwarming
update.ikea_energy_meter_12_voetverwarmer_2,unavailable,update,IKEA energy meter 12 - Voetverwarmer
update.knop_badkamer_ir_slaapkamer_2,off,update,Knop badkamer IR slaapkamer
update.tv_knop_2,off,update,TV knop
update.ikea_energy_meter_13_waterleiding,off,update,IKEA energy meter 13 Waterleiding
update.ikea_raamsensor_j_d,off,update,Ikea raamsensor J/D
update.0x04e3e5fffe09f5fd,off,update,Bedroom IR panel thermostat
update.0x84ba20fffe3217f5,unavailable,update,0x84ba20fffe3217f5
update.keukenlicht,off,update,Keukenlicht
update.verandalamp_links,off,update,Verandalamp-links
update.verandalamp_rechts,off,update,Verandalamp-rechts
update.veranda_ventilator,off,update,Veranda-ventilator
update.tv,off,update,TV
update.bureaulamp_rudi,off,update,Bureaulamp Rudi
update.bureau_rudi,off,update,Bureau Rudi
update.voordeur_bewegingssensor,off,update,Voordeur bewegingssensor
update.deken_r_r,unavailable,update,Deken R/R
update.oude_schuur_buitenlamp,off,update,Oude schuur - buitenlamp
update.buitenlamp_nieuwe_schuur,off,update,Buitenlamp - nieuwe schuur
update.keuken_aanrecht,off,update,Keuken - aanrecht
update.keuken_aanrechtlicht,off,update,Keuken - aanrechtlicht
update.floor_surface_thermostat,off,update,Floor surface thermostat
update.bedroom_ir_panel_thermostat,off,update,Bedroom IR panel thermostat
update.zonnescherm_stroom,off,update,Zonnescherm stroom
update.vijverpompen,off,update,Vijverpompen
update.luchtpomp,off,update,Luchtpomp
sensor.accusaver_last_restart_time,2026-08-03T01:01:35+00:00,sensor,AccuSaver Last Restart Time
sensor.accusaver_wifi_connect_count,1,sensor,AccuSaver WiFi Connect Count
sensor.accusaver_mqtt_connect_count,1,sensor,AccuSaver MQTT Connect Count
sensor.accusaver_restart_reason,Software reset CPU,sensor,AccuSaver Restart Reason
sensor.accusaver_ssid,KleinLess,sensor,AccuSaver SSID
switch.accusaver,off,switch,AccuSaver
sensor.accusaver_energy_totalstarttime,2026-01-22T15:26:49,sensor,AccuSaver ENERGY TotalStartTime
sensor.accusaver_energy_total,0.0,sensor,AccuSaver ENERGY Total
sensor.accusaver_energy_yesterday,0.0,sensor,AccuSaver ENERGY Yesterday
sensor.accusaver_energy_today,0.0,sensor,AccuSaver ENERGY Today
sensor.accusaver_energy_power,0,sensor,AccuSaver ENERGY Power
sensor.accusaver_energy_apparentpower,0,sensor,AccuSaver ENERGY ApparentPower
sensor.accusaver_energy_reactivepower,0,sensor,AccuSaver ENERGY ReactivePower
sensor.accusaver_energy_factor,0.0,sensor,AccuSaver ENERGY Factor
sensor.accusaver_energy_voltage,0,sensor,AccuSaver ENERGY Voltage
sensor.accusaver_energy_current,0.0,sensor,AccuSaver ENERGY Current
sensor.envoy_122428000926_current_power_production,0.18341,sensor,Envoy 122428000926 Power Production
sensor.envoy_122428000926_energy_production_today,7747.920311,sensor,Envoy 122428000926 Today's Energy Production
sensor.envoy_122428000926_lifetime_energy_production,7.747920507,sensor,Envoy 122428000926 Lifetime Energy Production
sensor.envoy_122428000926_lifetime_net_energy_production,4.378803135,sensor,Envoy 122428000926 Lifetime Net Energy Production
sensor.envoy_122428000926_current_power_consumption,1.682516,sensor,Envoy 122428000926 Power Consumption
sensor.envoy_122428000926_energy_consumption_today,17468.300864,sensor,Envoy 122428000926 Today's Energy Consumption
sensor.envoy_122428000926_lifetime_energy_consumption,17.468300864,sensor,Envoy 122428000926 Lifetime Energy Consumption
sensor.envoy_122428000926_current_net_power_consumption,1.500058,sensor,Envoy 122428000926 Net Power Consumption
sensor.envoy_122428000926_today_s_net_energy_consumption,0,sensor,Envoy 122428000926 Today's Net Energy Consumption
sensor.envoy_122428000926_lifetime_net_energy_consumption,9.720380553,sensor,Envoy 122428000926 Lifetime Net Energy Consumption
sensor.inverter_122403000786_dc_current,0.551,sensor,Inverter 122403000786 DC Current
sensor.inverter_122403011963_dc_current,0.547,sensor,Inverter 122403011963 DC Current
sensor.inverter_122403013390_dc_current,0.34,sensor,Inverter 122403013390 DC Current
sensor.inverter_122403013624_dc_current,0.336,sensor,Inverter 122403013624 DC Current
sensor.inverter_122403017296_dc_current,0.348,sensor,Inverter 122403017296 DC Current
sensor.inverter_122403017303_dc_current,0.34,sensor,Inverter 122403017303 DC Current
sensor.inverter_122403017394_dc_current,0.352,sensor,Inverter 122403017394 DC Current
sensor.inverter_122403017400_dc_current,0.566,sensor,Inverter 122403017400 DC Current
sensor.inverter_122403017402_dc_current,0.32,sensor,Inverter 122403017402 DC Current
sensor.inverter_122403017544_dc_current,0.551,sensor,Inverter 122403017544 DC Current
sensor.inverter_122403017575_dc_current,0.305,sensor,Inverter 122403017575 DC Current
sensor.inverter_122403017626_dc_current,0.328,sensor,Inverter 122403017626 DC Current
sensor.inverter_122403017701_dc_current,0.297,sensor,Inverter 122403017701 DC Current
sensor.inverter_122403000786_ac_frequency,50.027,sensor,Inverter 122403000786 AC Frequency
sensor.inverter_122403011963_ac_frequency,50.02,sensor,Inverter 122403011963 AC Frequency
sensor.inverter_122403013390_ac_frequency,50.026,sensor,Inverter 122403013390 AC Frequency
sensor.inverter_122403013624_ac_frequency,50.022,sensor,Inverter 122403013624 AC Frequency
sensor.inverter_122403017296_ac_frequency,50.014,sensor,Inverter 122403017296 AC Frequency
sensor.inverter_122403017303_ac_frequency,50.007,sensor,Inverter 122403017303 AC Frequency
sensor.inverter_122403017394_ac_frequency,49.983,sensor,Inverter 122403017394 AC Frequency
sensor.inverter_122403017400_ac_frequency,50.013,sensor,Inverter 122403017400 AC Frequency
sensor.inverter_122403017402_ac_frequency,50.015,sensor,Inverter 122403017402 AC Frequency
sensor.inverter_122403017544_ac_frequency,50.029,sensor,Inverter 122403017544 AC Frequency
sensor.inverter_122403017575_ac_frequency,50.014,sensor,Inverter 122403017575 AC Frequency
sensor.inverter_122403017626_ac_frequency,50.01,sensor,Inverter 122403017626 AC Frequency
sensor.inverter_122403017701_ac_frequency,50.006,sensor,Inverter 122403017701 AC Frequency
sensor.inverter_122403000786_production,23,sensor,Inverter 122403000786 Production
sensor.inverter_122403011963_production,23,sensor,Inverter 122403011963 Production
sensor.inverter_122403013390_production,13,sensor,Inverter 122403013390 Production
sensor.inverter_122403013624_production,13,sensor,Inverter 122403013624 Production
sensor.inverter_122403017296_production,13,sensor,Inverter 122403017296 Production
sensor.inverter_122403017303_production,12,sensor,Inverter 122403017303 Production
sensor.inverter_122403017394_production,14,sensor,Inverter 122403017394 Production
sensor.inverter_122403017400_production,22,sensor,Inverter 122403017400 Production
sensor.inverter_122403017402_production,13,sensor,Inverter 122403017402 Production
sensor.inverter_122403017544_production,23,sensor,Inverter 122403017544 Production
sensor.inverter_122403017575_production,12,sensor,Inverter 122403017575 Production
sensor.inverter_122403017626_production,13,sensor,Inverter 122403017626 Production
sensor.inverter_122403017701_production,12,sensor,Inverter 122403017701 Production
sensor.inverter_122403000786_max_reported_production,287,sensor,Inverter 122403000786 Max Reported Production
sensor.inverter_122403011963_max_reported_production,283,sensor,Inverter 122403011963 Max Reported Production
sensor.inverter_122403013390_max_reported_production,366,sensor,Inverter 122403013390 Max Reported Production
sensor.inverter_122403013624_max_reported_production,365,sensor,Inverter 122403013624 Max Reported Production
sensor.inverter_122403017296_max_reported_production,366,sensor,Inverter 122403017296 Max Reported Production
sensor.inverter_122403017303_max_reported_production,366,sensor,Inverter 122403017303 Max Reported Production
sensor.inverter_122403017394_max_reported_production,366,sensor,Inverter 122403017394 Max Reported Production
sensor.inverter_122403017400_max_reported_production,281,sensor,Inverter 122403017400 Max Reported Production
sensor.inverter_122403017402_max_reported_production,365,sensor,Inverter 122403017402 Max Reported Production
sensor.inverter_122403017544_max_reported_production,286,sensor,Inverter 122403017544 Max Reported Production
sensor.inverter_122403017575_max_reported_production,366,sensor,Inverter 122403017575 Max Reported Production
sensor.inverter_122403017626_max_reported_production,365,sensor,Inverter 122403017626 Max Reported Production
sensor.inverter_122403017701_max_reported_production,366,sensor,Inverter 122403017701 Max Reported Production
sensor.inverter_122403000786_ac_voltage,234.813,sensor,Inverter 122403000786 AC Voltage
sensor.inverter_122403011963_ac_voltage,233.813,sensor,Inverter 122403011963 AC Voltage
sensor.inverter_122403013390_ac_voltage,233.781,sensor,Inverter 122403013390 AC Voltage
sensor.inverter_122403013624_ac_voltage,233.094,sensor,Inverter 122403013624 AC Voltage
sensor.inverter_122403017296_ac_voltage,234.281,sensor,Inverter 122403017296 AC Voltage
sensor.inverter_122403017303_ac_voltage,234.406,sensor,Inverter 122403017303 AC Voltage
sensor.inverter_122403017394_ac_voltage,235.406,sensor,Inverter 122403017394 AC Voltage
sensor.inverter_122403017400_ac_voltage,234.906,sensor,Inverter 122403017400 AC Voltage
sensor.inverter_122403017402_ac_voltage,232.313,sensor,Inverter 122403017402 AC Voltage
sensor.inverter_122403017544_ac_voltage,234.5,sensor,Inverter 122403017544 AC Voltage
sensor.inverter_122403017575_ac_voltage,232.594,sensor,Inverter 122403017575 AC Voltage
sensor.inverter_122403017626_ac_voltage,234.969,sensor,Inverter 122403017626 AC Voltage
sensor.inverter_122403017701_ac_voltage,234.875,sensor,Inverter 122403017701 AC Voltage
sensor.inverter_122403000786_ac_current,0.144,sensor,Inverter 122403000786 AC Current
sensor.inverter_122403011963_ac_current,0.143,sensor,Inverter 122403011963 AC Current
sensor.inverter_122403013390_ac_current,0.099,sensor,Inverter 122403013390 AC Current
sensor.inverter_122403013624_ac_current,0.108,sensor,Inverter 122403013624 AC Current
sensor.inverter_122403017296_ac_current,0.1,sensor,Inverter 122403017296 AC Current
sensor.inverter_122403017303_ac_current,0.089,sensor,Inverter 122403017303 AC Current
sensor.inverter_122403017394_ac_current,0.102,sensor,Inverter 122403017394 AC Current
sensor.inverter_122403017400_ac_current,0.139,sensor,Inverter 122403017400 AC Current
sensor.inverter_122403017402_ac_current,0.095,sensor,Inverter 122403017402 AC Current
sensor.inverter_122403017544_ac_current,0.14,sensor,Inverter 122403017544 AC Current
sensor.inverter_122403017575_ac_current,0.101,sensor,Inverter 122403017575 AC Current
sensor.inverter_122403017626_ac_current,0.097,sensor,Inverter 122403017626 AC Current
sensor.inverter_122403017701_ac_current,0.099,sensor,Inverter 122403017701 AC Current
sensor.inverter_122403000786_dc_voltage,40.172,sensor,Inverter 122403000786 DC Voltage
sensor.inverter_122403011963_dc_voltage,39.762,sensor,Inverter 122403011963 DC Voltage
sensor.inverter_122403013390_dc_voltage,39.27,sensor,Inverter 122403013390 DC Voltage
sensor.inverter_122403013624_dc_voltage,39.336,sensor,Inverter 122403013624 DC Voltage
sensor.inverter_122403017296_dc_voltage,37.91,sensor,Inverter 122403017296 DC Voltage
sensor.inverter_122403017303_dc_voltage,38.902,sensor,Inverter 122403017303 DC Voltage
sensor.inverter_122403017394_dc_voltage,38.988,sensor,Inverter 122403017394 DC Voltage
sensor.inverter_122403017400_dc_voltage,39.766,sensor,Inverter 122403017400 DC Voltage
sensor.inverter_122403017402_dc_voltage,39.266,sensor,Inverter 122403017402 DC Voltage
sensor.inverter_122403017544_dc_voltage,40.691,sensor,Inverter 122403017544 DC Voltage
sensor.inverter_122403017575_dc_voltage,38.727,sensor,Inverter 122403017575 DC Voltage
sensor.inverter_122403017626_dc_voltage,38.684,sensor,Inverter 122403017626 DC Voltage
sensor.inverter_122403017701_dc_voltage,39.406,sensor,Inverter 122403017701 DC Voltage
sensor.inverter_122403000786_temperature,35,sensor,Inverter 122403000786 Temperature
sensor.inverter_122403011963_temperature,36,sensor,Inverter 122403011963 Temperature
sensor.inverter_122403013390_temperature,33,sensor,Inverter 122403013390 Temperature
sensor.inverter_122403013624_temperature,32,sensor,Inverter 122403013624 Temperature
sensor.inverter_122403017296_temperature,33,sensor,Inverter 122403017296 Temperature
sensor.inverter_122403017303_temperature,33,sensor,Inverter 122403017303 Temperature
sensor.inverter_122403017394_temperature,33,sensor,Inverter 122403017394 Temperature
sensor.inverter_122403017400_temperature,37,sensor,Inverter 122403017400 Temperature
sensor.inverter_122403017402_temperature,33,sensor,Inverter 122403017402 Temperature
sensor.inverter_122403017544_temperature,36,sensor,Inverter 122403017544 Temperature
sensor.inverter_122403017575_temperature,33,sensor,Inverter 122403017575 Temperature
sensor.inverter_122403017626_temperature,33,sensor,Inverter 122403017626 Temperature
sensor.inverter_122403017701_temperature,33,sensor,Inverter 122403017701 Temperature
sensor.inverter_122403000786_lifetime_energy_production,328497.5127978,sensor,Inverter 122403000786 Lifetime Energy Production
sensor.inverter_122403011963_lifetime_energy_production,326366.0110926,sensor,Inverter 122403011963 Lifetime Energy Production
sensor.inverter_122403013390_lifetime_energy_production,521324.2920591,sensor,Inverter 122403013390 Lifetime Energy Production
sensor.inverter_122403013624_lifetime_energy_production,520128.6661026,sensor,Inverter 122403013624 Lifetime Energy Production
sensor.inverter_122403017296_lifetime_energy_production,518024.10191895,sensor,Inverter 122403017296 Lifetime Energy Production
sensor.inverter_122403017303_lifetime_energy_production,518231.2895847,sensor,Inverter 122403017303 Lifetime Energy Production
sensor.inverter_122403017394_lifetime_energy_production,518637.85240995,sensor,Inverter 122403017394 Lifetime Energy Production
sensor.inverter_122403017400_lifetime_energy_production,323316.0086526,sensor,Inverter 122403017400 Lifetime Energy Production
sensor.inverter_122403017402_lifetime_energy_production,517379.4139032,sensor,Inverter 122403017402 Lifetime Energy Production
sensor.inverter_122403017544_lifetime_energy_production,294609.54818745,sensor,Inverter 122403017544 Lifetime Energy Production
sensor.inverter_122403017575_lifetime_energy_production,525456.48286485,sensor,Inverter 122403017575 Lifetime Energy Production
sensor.inverter_122403017626_lifetime_energy_production,526516.73371305,sensor,Inverter 122403017626 Lifetime Energy Production
sensor.inverter_122403017701_lifetime_energy_production,499133.83680675,sensor,Inverter 122403017701 Lifetime Energy Production
sensor.inverter_122403000786_today_s_energy_production,1538,sensor,Inverter 122403000786 Today's Energy Production
sensor.inverter_122403011963_today_s_energy_production,1547,sensor,Inverter 122403011963 Today's Energy Production
sensor.inverter_122403013390_today_s_energy_production,2644,sensor,Inverter 122403013390 Today's Energy Production
sensor.inverter_122403013624_today_s_energy_production,2652,sensor,Inverter 122403013624 Today's Energy Production
sensor.inverter_122403017296_today_s_energy_production,2638,sensor,Inverter 122403017296 Today's Energy Production
sensor.inverter_122403017303_today_s_energy_production,2600,sensor,Inverter 122403017303 Today's Energy Production
sensor.inverter_122403017394_today_s_energy_production,2632,sensor,Inverter 122403017394 Today's Energy Production
sensor.inverter_122403017400_today_s_energy_production,1542,sensor,Inverter 122403017400 Today's Energy Production
sensor.inverter_122403017402_today_s_energy_production,2625,sensor,Inverter 122403017402 Today's Energy Production
sensor.inverter_122403017544_today_s_energy_production,1240,sensor,Inverter 122403017544 Today's Energy Production
sensor.inverter_122403017575_today_s_energy_production,2663,sensor,Inverter 122403017575 Today's Energy Production
sensor.inverter_122403017626_today_s_energy_production,2673,sensor,Inverter 122403017626 Today's Energy Production
sensor.inverter_122403017701_today_s_energy_production,2442,sensor,Inverter 122403017701 Today's Energy Production
sensor.inverter_122403000786_yesterday_s_energy_production,1722,sensor,Inverter 122403000786 Yesterday's Energy Production
sensor.inverter_122403011963_yesterday_s_energy_production,1718,sensor,Inverter 122403011963 Yesterday's Energy Production
sensor.inverter_122403013390_yesterday_s_energy_production,2682,sensor,Inverter 122403013390 Yesterday's Energy Production
sensor.inverter_122403013624_yesterday_s_energy_production,2701,sensor,Inverter 122403013624 Yesterday's Energy Production
sensor.inverter_122403017296_yesterday_s_energy_production,2683,sensor,Inverter 122403017296 Yesterday's Energy Production
sensor.inverter_122403017303_yesterday_s_energy_production,2636,sensor,Inverter 122403017303 Yesterday's Energy Production
sensor.inverter_122403017394_yesterday_s_energy_production,2675,sensor,Inverter 122403017394 Yesterday's Energy Production
sensor.inverter_122403017400_yesterday_s_energy_production,1712,sensor,Inverter 122403017400 Yesterday's Energy Production
sensor.inverter_122403017402_yesterday_s_energy_production,2665,sensor,Inverter 122403017402 Yesterday's Energy Production
sensor.inverter_122403017544_yesterday_s_energy_production,1403,sensor,Inverter 122403017544 Yesterday's Energy Production
sensor.inverter_122403017575_yesterday_s_energy_production,2700,sensor,Inverter 122403017575 Yesterday's Energy Production
sensor.inverter_122403017626_yesterday_s_energy_production,2713,sensor,Inverter 122403017626 Yesterday's Energy Production
sensor.inverter_122403017701_yesterday_s_energy_production,2477,sensor,Inverter 122403017701 Yesterday's Energy Production
sensor.inverter_122403000786_this_week_s_energy_production,10733,sensor,Inverter 122403000786 This Week's Energy Production
sensor.inverter_122403011963_this_week_s_energy_production,10826,sensor,Inverter 122403011963 This Week's Energy Production
sensor.inverter_122403013390_this_week_s_energy_production,16471,sensor,Inverter 122403013390 This Week's Energy Production
sensor.inverter_122403013624_this_week_s_energy_production,16433,sensor,Inverter 122403013624 This Week's Energy Production
sensor.inverter_122403017296_this_week_s_energy_production,16389,sensor,Inverter 122403017296 This Week's Energy Production
sensor.inverter_122403017303_this_week_s_energy_production,16250,sensor,Inverter 122403017303 This Week's Energy Production
sensor.inverter_122403017394_this_week_s_energy_production,16378,sensor,Inverter 122403017394 This Week's Energy Production
sensor.inverter_122403017400_this_week_s_energy_production,10843,sensor,Inverter 122403017400 This Week's Energy Production
sensor.inverter_122403017402_this_week_s_energy_production,16336,sensor,Inverter 122403017402 This Week's Energy Production
sensor.inverter_122403017544_this_week_s_energy_production,9443,sensor,Inverter 122403017544 This Week's Energy Production
sensor.inverter_122403017575_this_week_s_energy_production,16517,sensor,Inverter 122403017575 This Week's Energy Production
sensor.inverter_122403017626_this_week_s_energy_production,16548,sensor,Inverter 122403017626 This Week's Energy Production
sensor.inverter_122403017701_this_week_s_energy_production,15580,sensor,Inverter 122403017701 This Week's Energy Production
sensor.inverter_122403000786_last_reading,2026-08-03T18:46:59+00:00,sensor,Inverter 122403000786 Last Reading
sensor.inverter_122403011963_last_reading,2026-08-03T18:45:58+00:00,sensor,Inverter 122403011963 Last Reading
sensor.inverter_122403013390_last_reading,2026-08-03T18:47:00+00:00,sensor,Inverter 122403013390 Last Reading
sensor.inverter_122403013624_last_reading,2026-08-03T18:47:59+00:00,sensor,Inverter 122403013624 Last Reading
sensor.inverter_122403017296_last_reading,2026-08-03T18:46:29+00:00,sensor,Inverter 122403017296 Last Reading
sensor.inverter_122403017303_last_reading,2026-08-03T18:49:30+00:00,sensor,Inverter 122403017303 Last Reading
sensor.inverter_122403017394_last_reading,2026-08-03T18:43:58+00:00,sensor,Inverter 122403017394 Last Reading
sensor.inverter_122403017400_last_reading,2026-08-03T18:48:29+00:00,sensor,Inverter 122403017400 Last Reading
sensor.inverter_122403017402_last_reading,2026-08-03T18:48:30+00:00,sensor,Inverter 122403017402 Last Reading
sensor.inverter_122403017544_last_reading,2026-08-03T18:47:01+00:00,sensor,Inverter 122403017544 Last Reading
sensor.inverter_122403017575_last_reading,2026-08-03T18:50:30+00:00,sensor,Inverter 122403017575 Last Reading
sensor.inverter_122403017626_last_reading,2026-08-03T18:49:00+00:00,sensor,Inverter 122403017626 Last Reading
sensor.inverter_122403017701_last_reading,2026-08-03T18:50:31+00:00,sensor,Inverter 122403017701 Last Reading
sensor.inverter_122403000786_last_reading_interval,905,sensor,Inverter 122403000786 Last Reading Interval
sensor.inverter_122403011963_last_reading_interval,904,sensor,Inverter 122403011963 Last Reading Interval
sensor.inverter_122403013390_last_reading_interval,905,sensor,Inverter 122403013390 Last Reading Interval
sensor.inverter_122403013624_last_reading_interval,905,sensor,Inverter 122403013624 Last Reading Interval
sensor.inverter_122403017296_last_reading_interval,903,sensor,Inverter 122403017296 Last Reading Interval
sensor.inverter_122403017303_last_reading_interval,905,sensor,Inverter 122403017303 Last Reading Interval
sensor.inverter_122403017394_last_reading_interval,905,sensor,Inverter 122403017394 Last Reading Interval
sensor.inverter_122403017400_last_reading_interval,904,sensor,Inverter 122403017400 Last Reading Interval
sensor.inverter_122403017402_last_reading_interval,904,sensor,Inverter 122403017402 Last Reading Interval
sensor.inverter_122403017544_last_reading_interval,905,sensor,Inverter 122403017544 Last Reading Interval
sensor.inverter_122403017575_last_reading_interval,904,sensor,Inverter 122403017575 Last Reading Interval
sensor.inverter_122403017626_last_reading_interval,905,sensor,Inverter 122403017626 Last Reading Interval
sensor.inverter_122403017701_last_reading_interval,904,sensor,Inverter 122403017701 Last Reading Interval
sensor.inverter_122403000786_power_conversion_error_cycles,0,sensor,Inverter 122403000786 Power Conversion Error Cycles
sensor.inverter_122403011963_power_conversion_error_cycles,0,sensor,Inverter 122403011963 Power Conversion Error Cycles
sensor.inverter_122403013390_power_conversion_error_cycles,0,sensor,Inverter 122403013390 Power Conversion Error Cycles
sensor.inverter_122403013624_power_conversion_error_cycles,0,sensor,Inverter 122403013624 Power Conversion Error Cycles
sensor.inverter_122403017296_power_conversion_error_cycles,0,sensor,Inverter 122403017296 Power Conversion Error Cycles
sensor.inverter_122403017303_power_conversion_error_cycles,0,sensor,Inverter 122403017303 Power Conversion Error Cycles
sensor.inverter_122403017394_power_conversion_error_cycles,0,sensor,Inverter 122403017394 Power Conversion Error Cycles
sensor.inverter_122403017400_power_conversion_error_cycles,0,sensor,Inverter 122403017400 Power Conversion Error Cycles
sensor.inverter_122403017402_power_conversion_error_cycles,0,sensor,Inverter 122403017402 Power Conversion Error Cycles
sensor.inverter_122403017544_power_conversion_error_cycles,0,sensor,Inverter 122403017544 Power Conversion Error Cycles
sensor.inverter_122403017575_power_conversion_error_cycles,0,sensor,Inverter 122403017575 Power Conversion Error Cycles
sensor.inverter_122403017626_power_conversion_error_cycles,0,sensor,Inverter 122403017626 Power Conversion Error Cycles
sensor.inverter_122403017701_power_conversion_error_cycles,0,sensor,Inverter 122403017701 Power Conversion Error Cycles
sensor.inverter_122403000786_power_conversion_error_seconds,0,sensor,Inverter 122403000786 Power Conversion Error Seconds
sensor.inverter_122403011963_power_conversion_error_seconds,0,sensor,Inverter 122403011963 Power Conversion Error Seconds
sensor.inverter_122403013390_power_conversion_error_seconds,0,sensor,Inverter 122403013390 Power Conversion Error Seconds
sensor.inverter_122403013624_power_conversion_error_seconds,0,sensor,Inverter 122403013624 Power Conversion Error Seconds
sensor.inverter_122403017296_power_conversion_error_seconds,0,sensor,Inverter 122403017296 Power Conversion Error Seconds
sensor.inverter_122403017303_power_conversion_error_seconds,0,sensor,Inverter 122403017303 Power Conversion Error Seconds
sensor.inverter_122403017394_power_conversion_error_seconds,0,sensor,Inverter 122403017394 Power Conversion Error Seconds
sensor.inverter_122403017400_power_conversion_error_seconds,0,sensor,Inverter 122403017400 Power Conversion Error Seconds
sensor.inverter_122403017402_power_conversion_error_seconds,0,sensor,Inverter 122403017402 Power Conversion Error Seconds
sensor.inverter_122403017544_power_conversion_error_seconds,0,sensor,Inverter 122403017544 Power Conversion Error Seconds
sensor.inverter_122403017575_power_conversion_error_seconds,0,sensor,Inverter 122403017575 Power Conversion Error Seconds
sensor.inverter_122403017626_power_conversion_error_seconds,0,sensor,Inverter 122403017626 Power Conversion Error Seconds
sensor.inverter_122403017701_power_conversion_error_seconds,0,sensor,Inverter 122403017701 Power Conversion Error Seconds
sensor.envoy_122428000926_voltage_net_consumption_ct,697.556,sensor,Envoy 122428000926 Voltage
sensor.envoy_122428000926_firmware_version,D8.3.5528,sensor,Envoy 122428000926 Firmware Version
sensor.inverter_122403000786_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403000786 Firmware Version
sensor.inverter_122403011963_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403011963 Firmware Version
sensor.inverter_122403013390_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403013390 Firmware Version
sensor.inverter_122403013624_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403013624 Firmware Version
sensor.inverter_122403017296_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017296 Firmware Version
sensor.inverter_122403017303_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017303 Firmware Version
sensor.inverter_122403017394_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017394 Firmware Version
sensor.inverter_122403017400_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017400 Firmware Version
sensor.inverter_122403017402_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017402 Firmware Version
sensor.inverter_122403017544_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017544 Firmware Version
sensor.inverter_122403017575_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017575 Firmware Version
sensor.inverter_122403017626_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017626 Firmware Version
sensor.inverter_122403017701_firmware_version,521-00005-r06-v10.31.01,sensor,Inverter 122403017701 Firmware Version
sensor.relay_122315065630_firmware_version,520-00086-r01-v02.12.11,sensor,Relay 122315065630 Firmware Version
sensor.relay_122315065630_state_change_count,6,sensor,Relay 122315065630 State Change Count
sensor.relay_122315065630_temperature,40,sensor,Relay 122315065630 Temperature
sensor.relay_122315065630_voltage_l1,235.56,sensor,Relay 122315065630 Voltage L1
sensor.relay_122315065630_voltage_l2,234.752,sensor,Relay 122315065630 Voltage L2
sensor.relay_122315065630_voltage_l3,235.644,sensor,Relay 122315065630 Voltage L3
sensor.relay_122315065630_frequency,50.005,sensor,Relay 122315065630 Frequency
sensor.relay_122315065630_last_reading,2026-08-03T18:31:28+00:00,sensor,Relay 122315065630 Last Reading
sensor.envoy_122428000926_token_type,owner,sensor,Envoy 122428000926 Token Type
sensor.envoy_122428000926_current_power_production_l1,0.04448,sensor,Envoy 122428000926 Power Production L1
sensor.envoy_122428000926_energy_production_today_l1,2051.039596,sensor,Envoy 122428000926 Today's Energy Production L1
sensor.envoy_122428000926_lifetime_energy_production_l1,2.051039646,sensor,Envoy 122428000926 Lifetime Energy Production L1
sensor.envoy_122428000926_lifetime_net_energy_production_l1,0.636545335,sensor,Envoy 122428000926 Lifetime Net Energy Production L1
sensor.envoy_122428000926_voltage_net_consumption_ct_l1,233.633,sensor,Envoy 122428000926 Voltage L1
sensor.envoy_122428000926_current_power_consumption_l1,0.789617,sensor,Envoy 122428000926 Power Consumption L1
sensor.envoy_122428000926_energy_consumption_today_l1,8142.441389,sensor,Envoy 122428000926 Today's Energy Consumption L1
sensor.envoy_122428000926_lifetime_energy_consumption_l1,8.142441389,sensor,Envoy 122428000926 Lifetime Energy Consumption L1
sensor.envoy_122428000926_current_net_power_consumption_l1,0.741311,sensor,Envoy 122428000926 Net Power Consumption L1
sensor.envoy_122428000926_today_s_net_energy_consumption_l1,0,sensor,Envoy 122428000926 Today's Net Energy Consumption L1
sensor.envoy_122428000926_lifetime_net_energy_consumption_l1,6.091401793,sensor,Envoy 122428000926 Lifetime Net Energy Consumption L1
sensor.envoy_122428000926_current_power_production_l2,0.095465,sensor,Envoy 122428000926 Power Production L2
sensor.envoy_122428000926_energy_production_today_l2,3455.794002,sensor,Envoy 122428000926 Today's Energy Production L2
sensor.envoy_122428000926_lifetime_energy_production_l2,3.455794096,sensor,Envoy 122428000926 Lifetime Energy Production L2
sensor.envoy_122428000926_lifetime_net_energy_production_l2,2.700527163,sensor,Envoy 122428000926 Lifetime Net Energy Production L2
